"","LF_Name","LC_Name","Temp_Moist","RealmWE_ID","WE_ID","Realm_ID","RealmClass","LF_Class","MoistClass","TempClass","LC_Class","Realm_Name","Temp_Name","Moist_Name","WEcosystm","RWEcosystm","LandC_Type","Code","CR_HEX","LC_HEX","LF_HEX","TempMoistClass","WTE_code","WTE_HEX"
"1338","Plains","Shrubland","Cool Temperate Dry",5144,144,5000,5,4,2,2,2,"Nearctic","Cool Temperate","Dry","Cool Temperate Dry Shrubland on Plains","Nearctic Cool Temperate Dry Shrubland on Plains","Natural",2242,"#238C4666","#A8A800FF","#E3BD42B2",5,2405,"#8ca638"
"1339","Plains","Sparsley or Non vegetated","Polar Dry",8014,14,8000,8,4,2,6,6,"Palearctic","Polar","Dry","Polar Dry Sparsley or Non vegetated on Plains","Palearctic Polar Dry Sparsley or Non vegetated on Plains","Natural",6246,"#DBDBDB66","#D9D99EFF","#E3BD42B2",17,6417,"#dece90"
"1340","Plains","Sparsley or Non vegetated","Polar Moist",5001,1,5000,5,4,3,6,6,"Nearctic","Polar","Moist","Polar Moist Sparsley or Non vegetated on Plains","Nearctic Polar Moist Sparsley or Non vegetated on Plains","Natural",6346,"#BFBFBF66","#D9D99EFF","#E3BD42B2",18,6418,"#d3c385"
"1341","Plains","Cropland","Sub Tropical Moist",1297,297,1000,1,4,3,4,1,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Cropland on Plains","Afrotropic Sub Tropical Moist Cropland on Plains","Converted",4341,"#FCC24E66","#B5D99EFF","#E3BD42B2",12,1412,"#e5c457"
"1342","Plains","Sparsley or Non vegetated","Tropical Dry",6332,332,6000,6,4,2,5,6,"Neotropic","Tropical","Dry","Tropical Dry Sparsley or Non vegetated on Plains","Neotropic Tropical Dry Sparsley or Non vegetated on Plains","Natural",5246,"#99330366","#D9D99EFF","#E3BD42B2",14,6414,"#c48b39"
"1343","Plains","Sparsley or Non vegetated","Sub Tropical Moist",5299,299,5000,5,4,3,4,6,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Plains","Nearctic Sub Tropical Moist Sparsley or Non vegetated on Plains","Natural",4346,"#FCC24E66","#D9D99EFF","#E3BD42B2",12,6412,"#ebc457"
"1344","Plains","Sparsley or Non vegetated","Tropical Moist",4395,395,4000,4,4,3,5,6,"Indomalayan","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Plains","Indomalayan Tropical Moist Sparsley or Non vegetated on Plains","Natural",5346,"#66240566","#D9D99EFF","#E3BD42B2",15,6415,"#af853a"
"1345","Plains","Grassland","Warm Temperate Desert",6231,231,6000,6,4,1,3,4,"Neotropic","Warm Temperate","Desert","Warm Temperate Desert Grassland on Plains","Neotropic Warm Temperate Desert Grassland on Plains","Natural",3144,"#C7EBC066","#789E60FF","#E3BD42B2",7,4407,"#c5ca7a"
"1346","Plains","Forest","Cool Temperate Dry",6138,138,6000,6,4,2,2,3,"Neotropic","Cool Temperate","Dry","Cool Temperate Dry Forest on Plains","Neotropic Cool Temperate Dry Forest on Plains","Natural",2243,"#238C4666","#267300FF","#E3BD42B2",5,3405,"#749c38"
"1347","Plains","Sparsley or Non vegetated","Warm Temperate Moist",6162,162,6000,6,4,3,3,6,"Neotropic","Warm Temperate","Moist","Warm Temperate Moist Sparsley or Non vegetated on Plains","Neotropic Warm Temperate Moist Sparsley or Non vegetated on Plains","Natural",3346,"#72C27566","#D9D99EFF","#E3BD42B2",9,6409,"#b4c467"
"1348","Plains","Sparsley or Non vegetated","Sub Tropical Desert",1314,314,1000,1,4,1,4,6,"Afrotropic","Sub Tropical","Desert","Sub Tropical Desert Sparsley or Non vegetated on Plains","Afrotropic Sub Tropical Desert Sparsley or Non vegetated on Plains","Natural",4146,"#FFF7BA66","#D9D99EFF","#E3BD42B2",10,6410,"#ecd983"
"1349","Plains","Cropland","Cool Temperate Dry",8145,145,8000,8,4,2,2,1,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Cropland on Plains","Palearctic Cool Temperate Dry Cropland on Plains","Converted",2241,"#238C4666","#B5D99EFF","#E3BD42B2",5,1405,"#8eae54"
"1350","Plains","Grassland","Boreal Moist",8046,46,8000,8,4,3,1,4,"Palearctic","Boreal","Moist","Boreal Moist Grassland on Plains","Palearctic Boreal Moist Grassland on Plains","Natural",1344,"#2C8EBF66","#789E60FF","#E3BD42B2",3,4403,"#87a579"
"1351","Plains","Sparsley or Non vegetated","Sub Tropical Moist",6299,299,6000,6,4,3,4,6,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Plains","Neotropic Sub Tropical Moist Sparsley or Non vegetated on Plains","Natural",4346,"#FCC24E66","#D9D99EFF","#E3BD42B2",12,6412,"#ebc457"
"1352","Plains","Shrubland","Warm Temperate Dry",6196,196,6000,6,4,2,3,2,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Shrubland on Plains","Neotropic Warm Temperate Dry Shrubland on Plains","Natural",3242,"#A0D99A66","#A8A800FF","#E3BD42B2",8,2408,"#bec459"
"1353","Plains","Forest","Warm Temperate Moist",4166,166,4000,4,4,3,3,3,"Indomalayan","Warm Temperate","Moist","Warm Temperate Moist Forest on Plains","Indomalayan Warm Temperate Moist Forest on Plains","Natural",3343,"#72C27566","#267300FF","#E3BD42B2",9,3409,"#94b24b"
"1354","Plains","Grassland","Sub Tropical Dry",8289,289,8000,8,4,2,4,4,"Palearctic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Plains","Palearctic Sub Tropical Dry Grassland on Plains","Natural",4244,"#FCE30066","#789E60FF","#E3BD42B2",11,4411,"#dac72d"
"1355","Plains","Shrubland","Warm Temperate Desert",1236,236,1000,1,4,1,3,2,"Afrotropic","Warm Temperate","Desert","Warm Temperate Desert Shrubland on Plains","Afrotropic Warm Temperate Desert Shrubland on Plains","Natural",3142,"#C7EBC066","#A8A800FF","#E3BD42B2",7,2407,"#cdcc69"
"1356","Plains","Settlement","Tropical Desert",8378,378,8000,8,4,1,5,5,"Palearctic","Tropical","Desert","Tropical Desert Settlement on Plains","Palearctic Tropical Desert Settlement on Plains","Converted",5145,"#CC4C0266","#8A4343FF","#E3BD42B2",13,5413,"#ca7a29"
"1357","Plains","Shrubland","Warm Temperate Moist",5167,167,5000,5,4,3,3,2,"Nearctic","Warm Temperate","Moist","Warm Temperate Moist Shrubland on Plains","Nearctic Warm Temperate Moist Shrubland on Plains","Natural",3342,"#72C27566","#A8A800FF","#E3BD42B2",9,2409,"#abbb4b"
"1358","Plains","Sparsley or Non vegetated","Sub Tropical Desert",6314,314,6000,6,4,1,4,6,"Neotropic","Sub Tropical","Desert","Sub Tropical Desert Sparsley or Non vegetated on Plains","Neotropic Sub Tropical Desert Sparsley or Non vegetated on Plains","Natural",4146,"#FFF7BA66","#D9D99EFF","#E3BD42B2",10,6410,"#ecd983"
"1359","Plains","Forest","Sub Tropical Moist",6301,301,6000,6,4,3,4,3,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Forest on Plains","Neotropic Sub Tropical Moist Forest on Plains","Natural",4343,"#FCC24E66","#267300FF","#E3BD42B2",12,3412,"#cbb23b"
"1360","Plains","Forest","Polar Dry",8036,36,8000,8,4,2,6,3,"Palearctic","Polar","Dry","Polar Dry Forest on Plains","Palearctic Polar Dry Forest on Plains","Natural",6243,"#DBDBDB66","#267300FF","#E3BD42B2",17,3417,"#bebc73"
"1361","Plains","Cropland","Sub Tropical Moist",5297,297,5000,5,4,3,4,1,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Cropland on Plains","Nearctic Sub Tropical Moist Cropland on Plains","Converted",4341,"#FCC24E66","#B5D99EFF","#E3BD42B2",12,1412,"#e5c457"
"1362","Plains","Forest","Sub Tropical Moist",5301,301,5000,5,4,3,4,3,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Forest on Plains","Nearctic Sub Tropical Moist Forest on Plains","Natural",4343,"#FCC24E66","#267300FF","#E3BD42B2",12,3412,"#cbb23b"
"1363","Plains","Sparsley or Non vegetated","Warm Temperate Desert",8221,221,8000,8,4,1,3,6,"Palearctic","Warm Temperate","Desert","Warm Temperate Desert Sparsley or Non vegetated on Plains","Palearctic Warm Temperate Desert Sparsley or Non vegetated on Plains","Natural",3146,"#C7EBC066","#D9D99EFF","#E3BD42B2",7,6407,"#d6d485"
"1364","Plains","Cropland","Cool Temperate Moist",3116,116,3000,3,4,3,2,1,"Australasia","Cool Temperate","Moist","Cool Temperate Moist Cropland on Plains","Australasia Cool Temperate Moist Cropland on Plains","Converted",2341,"#005C3266","#B5D99EFF","#E3BD42B2",6,1406,"#809b4c"
"1365","Plains","Cropland","Warm Temperate Desert",8233,233,8000,8,4,1,3,1,"Palearctic","Warm Temperate","Desert","Warm Temperate Desert Cropland on Plains","Palearctic Warm Temperate Desert Cropland on Plains","Converted",3141,"#C7EBC066","#B5D99EFF","#E3BD42B2",7,1407,"#d0d485"
"1366","Plains","Settlement","Sub Tropical Moist",7308,308,7000,7,4,3,4,5,"Oceania","Sub Tropical","Moist","Sub Tropical Moist Settlement on Plains","Oceania Sub Tropical Moist Settlement on Plains","Converted",4345,"#FCC24E66","#8A4343FF","#E3BD42B2",12,5412,"#dda947"
"1367","Plains","Settlement","Warm Temperate Dry",5188,188,5000,5,4,2,3,5,"Nearctic","Warm Temperate","Dry","Warm Temperate Dry Settlement on Plains","Nearctic Warm Temperate Dry Settlement on Plains","Converted",3245,"#A0D99A66","#8A4343FF","#E3BD42B2",8,5408,"#b8b265"
"1368","Plains","Shrubland","Cool Temperate Dry",6144,144,6000,6,4,2,2,2,"Neotropic","Cool Temperate","Dry","Cool Temperate Dry Shrubland on Plains","Neotropic Cool Temperate Dry Shrubland on Plains","Natural",2242,"#238C4666","#A8A800FF","#E3BD42B2",5,2405,"#8ca638"
"1369","Plains","Sparsley or Non vegetated","Sub Tropical Moist",3299,299,3000,3,4,3,4,6,"Australasia","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Plains","Australasia Sub Tropical Moist Sparsley or Non vegetated on Plains","Natural",4346,"#FCC24E66","#D9D99EFF","#E3BD42B2",12,6412,"#ebc457"
"1370","Plains","Settlement","Tropical Desert",4378,378,4000,4,4,1,5,5,"Indomalayan","Tropical","Desert","Tropical Desert Settlement on Plains","Indomalayan Tropical Desert Settlement on Plains","Converted",5145,"#CC4C0266","#8A4343FF","#E3BD42B2",13,5413,"#ca7a29"
"1371","Plains","Shrubland","Tropical Desert",4373,373,4000,4,4,1,5,2,"Indomalayan","Tropical","Desert","Tropical Desert Shrubland on Plains","Indomalayan Tropical Desert Shrubland on Plains","Natural",5142,"#CC4C0266","#A8A800FF","#E3BD42B2",13,2413,"#cf8c1d"
"1372","Plains","Shrubland","Tropical Desert",1373,373,1000,1,4,1,5,2,"Afrotropic","Tropical","Desert","Tropical Desert Shrubland on Plains","Afrotropic Tropical Desert Shrubland on Plains","Natural",5142,"#CC4C0266","#A8A800FF","#E3BD42B2",13,2413,"#cf8c1d"
"1373","Plains","Shrubland","Tropical Moist",3396,396,3000,3,4,3,5,2,"Australasia","Tropical","Moist","Tropical Moist Shrubland on Plains","Australasia Tropical Moist Shrubland on Plains","Natural",5342,"#66240566","#A8A800FF","#E3BD42B2",15,2415,"#a67c1e"
"1374","Plains","Settlement","Warm Temperate Dry",8188,188,8000,8,4,2,3,5,"Palearctic","Warm Temperate","Dry","Warm Temperate Dry Settlement on Plains","Palearctic Warm Temperate Dry Settlement on Plains","Converted",3245,"#A0D99A66","#8A4343FF","#E3BD42B2",8,5408,"#b8b265"
"1375","Plains","Shrubland","Cool Temperate Moist",5115,115,5000,5,4,3,2,2,"Nearctic","Cool Temperate","Moist","Cool Temperate Moist Shrubland on Plains","Nearctic Cool Temperate Moist Shrubland on Plains","Natural",2342,"#005C3266","#A8A800FF","#E3BD42B2",6,2406,"#7e9230"
"1376","Plains","Sparsley or Non vegetated","Cool Temperate Desert",6207,207,6000,6,4,1,2,6,"Neotropic","Cool Temperate","Desert","Cool Temperate Desert Sparsley or Non vegetated on Plains","Neotropic Cool Temperate Desert Sparsley or Non vegetated on Plains","Natural",2146,"#41AB5D66","#D9D99EFF","#E3BD42B2",4,6404,"#a0bb5d"
"1377","Tablelands","Cropland","Tropical Moist",7411,411,7000,7,3,3,5,1,"Oceania","Tropical","Moist","Tropical Moist Cropland on Tablelands","Oceania Tropical Moist Cropland on Tablelands","Converted",5331,"#66240566","#B5D99EFF","#8B6CE0B2",15,1315,"#84637d"
"1378","Tablelands","Cropland","Tropical Dry",8358,358,8000,8,3,2,5,1,"Palearctic","Tropical","Dry","Tropical Dry Cropland on Tablelands","Palearctic Tropical Dry Cropland on Tablelands","Converted",5231,"#99330366","#B5D99EFF","#8B6CE0B2",14,1314,"#98697c"
"1379","Tablelands","Sparsley or Non vegetated","Sub Tropical Moist",1316,316,1000,1,3,3,4,6,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Tablelands","Afrotropic Sub Tropical Moist Sparsley or Non vegetated on Tablelands","Natural",4336,"#FCC24E66","#D9D99EFF","#8B6CE0B2",12,6312,"#c6a29a"
"1380","Tablelands","Forest","Tropical Moist",1409,409,1000,1,3,3,5,3,"Afrotropic","Tropical","Moist","Tropical Moist Forest on Tablelands","Afrotropic Tropical Moist Forest on Tablelands","Natural",5333,"#66240566","#267300FF","#8B6CE0B2",15,3315,"#6a5060"
"1381","Tablelands","Grassland","Warm Temperate Dry",6204,204,6000,6,3,2,3,4,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Grassland on Tablelands","Neotropic Warm Temperate Dry Grassland on Tablelands","Natural",3234,"#A0D99A66","#789E60FF","#8B6CE0B2",8,4308,"#90a1ad"
"1382","Tablelands","Cropland","Cool Temperate Moist",1102,102,1000,1,3,3,2,1,"Afrotropic","Cool Temperate","Moist","Cool Temperate Moist Cropland on Tablelands","Afrotropic Cool Temperate Moist Cropland on Tablelands","Converted",2331,"#005C3266","#B5D99EFF","#8B6CE0B2",6,1306,"#5b798f"
"1383","Tablelands","Forest","Warm Temperate Moist",8180,180,8000,8,3,3,3,3,"Palearctic","Warm Temperate","Moist","Warm Temperate Moist Forest on Tablelands","Palearctic Warm Temperate Moist Forest on Tablelands","Natural",3333,"#72C27566","#267300FF","#8B6CE0B2",9,3309,"#6f908d"
"1384","Tablelands","Forest","Sub Tropical Dry",1294,294,1000,1,3,2,4,3,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Forest on Tablelands","Afrotropic Sub Tropical Dry Forest on Tablelands","Natural",4233,"#FCE30066","#267300FF","#8B6CE0B2",11,3311,"#a69d5e"
"1385","Tablelands","Shrubland","Sub Tropical Desert",8329,329,8000,8,3,1,4,2,"Palearctic","Sub Tropical","Desert","Sub Tropical Desert Shrubland on Tablelands","Palearctic Sub Tropical Desert Shrubland on Tablelands","Natural",4132,"#FFF7BA66","#A8A800FF","#8B6CE0B2",10,2310,"#bfaea8"
"1386","Tablelands","Grassland","Polar Moist",6026,26,6000,6,3,3,6,4,"Neotropic","Polar","Moist","Polar Moist Grassland on Tablelands","Neotropic Polar Moist Grassland on Tablelands","Natural",6334,"#BFBFBF66","#789E60FF","#8B6CE0B2",18,4318,"#9c96bc"
"1387","Tablelands","Cropland","Tropical Dry",1358,358,1000,1,3,2,5,1,"Afrotropic","Tropical","Dry","Tropical Dry Cropland on Tablelands","Afrotropic Tropical Dry Cropland on Tablelands","Converted",5231,"#99330366","#B5D99EFF","#8B6CE0B2",14,1314,"#98697c"
"1388","Tablelands","Shrubland","Sub Tropical Dry",7293,293,7000,7,3,2,4,2,"Oceania","Sub Tropical","Dry","Sub Tropical Dry Shrubland on Tablelands","Oceania Sub Tropical Dry Shrubland on Tablelands","Natural",4232,"#FCE30066","#A8A800FF","#8B6CE0B2",11,2311,"#bda65e"
"1389","Tablelands","Forest","Polar Dry",8044,44,8000,8,3,2,6,3,"Palearctic","Polar","Dry","Polar Dry Forest on Tablelands","Palearctic Polar Dry Forest on Tablelands","Natural",6233,"#DBDBDB66","#267300FF","#8B6CE0B2",17,3317,"#999ab6"
"1390","Tablelands","Grassland","Boreal Moist",5059,59,5000,5,3,3,1,4,"Nearctic","Boreal","Moist","Boreal Moist Grassland on Tablelands","Nearctic Boreal Moist Grassland on Tablelands","Natural",1334,"#2C8EBF66","#789E60FF","#8B6CE0B2",3,4303,"#6283bc"
"1391","Tablelands","Shrubland","Cool Temperate Desert",8248,248,8000,8,3,1,2,2,"Palearctic","Cool Temperate","Desert","Cool Temperate Desert Shrubland on Tablelands","Palearctic Cool Temperate Desert Shrubland on Tablelands","Natural",2132,"#41AB5D66","#A8A800FF","#8B6CE0B2",4,2304,"#739083"
"1392","Tablelands","Shrubland","Cool Temperate Moist",3100,100,3000,3,3,3,2,2,"Australasia","Cool Temperate","Moist","Cool Temperate Moist Shrubland on Tablelands","Australasia Cool Temperate Moist Shrubland on Tablelands","Natural",2332,"#005C3266","#A8A800FF","#8B6CE0B2",6,2306,"#597072"
"1393","Tablelands","Cropland","Cool Temperate Dry",6150,150,6000,6,3,2,2,1,"Neotropic","Cool Temperate","Dry","Cool Temperate Dry Cropland on Tablelands","Neotropic Cool Temperate Dry Cropland on Tablelands","Converted",2231,"#238C4666","#B5D99EFF","#8B6CE0B2",5,1305,"#698c97"
"1394","Tablelands","Settlement","Sub Tropical Moist",6348,348,6000,6,3,3,4,5,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Settlement on Tablelands","Neotropic Sub Tropical Moist Settlement on Tablelands","Converted",4335,"#FCC24E66","#8A4343FF","#8B6CE0B2",12,5312,"#b88789"
"1395","Tablelands","Cropland","Sub Tropical Dry",5287,287,5000,5,3,2,4,1,"Nearctic","Sub Tropical","Dry","Sub Tropical Dry Cropland on Tablelands","Nearctic Sub Tropical Dry Cropland on Tablelands","Converted",4231,"#FCE30066","#B5D99EFF","#8B6CE0B2",11,1311,"#c0af7b"
"1396","Tablelands","Forest","Sub Tropical Desert",8400,400,8000,8,3,1,4,3,"Palearctic","Sub Tropical","Desert","Sub Tropical Desert Forest on Tablelands","Palearctic Sub Tropical Desert Forest on Tablelands","Natural",4133,"#FFF7BA66","#267300FF","#8B6CE0B2",10,3310,"#a7a5a8"
"1397","Tablelands","Grassland","Warm Temperate Dry",3204,204,3000,3,3,2,3,4,"Australasia","Warm Temperate","Dry","Warm Temperate Dry Grassland on Tablelands","Australasia Warm Temperate Dry Grassland on Tablelands","Natural",3234,"#A0D99A66","#789E60FF","#8B6CE0B2",8,4308,"#90a1ad"
"1398","Tablelands","Snow and Ice","Polar Moist",2011,11,2000,2,3,3,6,8,"Antarctica","Polar","Moist","Polar Moist Snow and Ice on Tablelands","Antarctica Polar Moist Snow and Ice on Tablelands","Natural",6338,"#BFBFBF66","#B4B6CCFF","#8B6CE0B2",18,8318,"#a79bcf"
"1399","Tablelands","Shrubland","Warm Temperate Desert",1241,241,1000,1,3,1,3,2,"Afrotropic","Warm Temperate","Desert","Warm Temperate Desert Shrubland on Tablelands","Afrotropic Warm Temperate Desert Shrubland on Tablelands","Natural",3132,"#C7EBC066","#A8A800FF","#8B6CE0B2",7,2307,"#a8aaab"
"1400","Tablelands","Settlement","Warm Temperate Dry",3200,200,3000,3,3,2,3,5,"Australasia","Warm Temperate","Dry","Warm Temperate Dry Settlement on Tablelands","Australasia Warm Temperate Dry Settlement on Tablelands","Converted",3235,"#A0D99A66","#8A4343FF","#8B6CE0B2",8,5308,"#9390a8"
"1401","Tablelands","Cropland","Polar Dry",6080,80,6000,6,3,2,6,1,"Neotropic","Polar","Dry","Polar Dry Cropland on Tablelands","Neotropic Polar Dry Cropland on Tablelands","Converted",6231,"#DBDBDB66","#B5D99EFF","#8B6CE0B2",17,1317,"#b3acd2"
"1402","Tablelands","Forest","Warm Temperate Moist",3180,180,3000,3,3,3,3,3,"Australasia","Warm Temperate","Moist","Warm Temperate Moist Forest on Tablelands","Australasia Warm Temperate Moist Forest on Tablelands","Natural",3333,"#72C27566","#267300FF","#8B6CE0B2",9,3309,"#6f908d"
"1403","Tablelands","Forest","Sub Tropical Moist",6303,303,6000,6,3,3,4,3,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Forest on Tablelands","Neotropic Sub Tropical Moist Forest on Tablelands","Natural",4333,"#FCC24E66","#267300FF","#8B6CE0B2",12,3312,"#a6907d"
"1404","Tablelands","Cropland","Sub Tropical Moist",6302,302,6000,6,3,3,4,1,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Cropland on Tablelands","Neotropic Sub Tropical Moist Cropland on Tablelands","Converted",4331,"#FCC24E66","#B5D99EFF","#8B6CE0B2",12,1312,"#c0a29a"
"1405","Tablelands","Grassland","Warm Temperate Dry",1204,204,1000,1,3,2,3,4,"Afrotropic","Warm Temperate","Dry","Warm Temperate Dry Grassland on Tablelands","Afrotropic Warm Temperate Dry Grassland on Tablelands","Natural",3234,"#A0D99A66","#789E60FF","#8B6CE0B2",8,4308,"#90a1ad"
"1406","Tablelands","Grassland","Sub Tropical Dry",8298,298,8000,8,3,2,4,4,"Palearctic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Tablelands","Palearctic Sub Tropical Dry Grassland on Tablelands","Natural",4234,"#FCE30066","#789E60FF","#8B6CE0B2",11,4311,"#b5a56f"
"1407","Tablelands","Cropland","Boreal Moist",8073,73,8000,8,3,3,1,1,"Palearctic","Boreal","Moist","Boreal Moist Cropland on Tablelands","Palearctic Boreal Moist Cropland on Tablelands","Converted",1331,"#2C8EBF66","#B5D99EFF","#8B6CE0B2",3,1303,"#6d8dc7"
"1408","Tablelands","Forest","Warm Temperate Moist",7180,180,7000,7,3,3,3,3,"Oceania","Warm Temperate","Moist","Warm Temperate Moist Forest on Tablelands","Oceania Warm Temperate Moist Forest on Tablelands","Natural",3333,"#72C27566","#267300FF","#8B6CE0B2",9,3309,"#6f908d"
"1409","Tablelands","Grassland","Tropical Dry",8382,382,8000,8,3,2,5,4,"Palearctic","Tropical","Dry","Tropical Dry Grassland on Tablelands","Palearctic Tropical Dry Grassland on Tablelands","Natural",5234,"#99330366","#789E60FF","#8B6CE0B2",14,4314,"#8d5e71"
"1410","Tablelands","Grassland","Warm Temperate Dry",8204,204,8000,8,3,2,3,4,"Palearctic","Warm Temperate","Dry","Warm Temperate Dry Grassland on Tablelands","Palearctic Warm Temperate Dry Grassland on Tablelands","Natural",3234,"#A0D99A66","#789E60FF","#8B6CE0B2",8,4308,"#90a1ad"
"1411","Tablelands","Forest","Cool Temperate Moist",3101,101,3000,3,3,3,2,3,"Australasia","Cool Temperate","Moist","Cool Temperate Moist Forest on Tablelands","Australasia Cool Temperate Moist Forest on Tablelands","Natural",2333,"#005C3266","#267300FF","#8B6CE0B2",6,3306,"#416772"
"1412","Tablelands","Grassland","Polar Moist",8026,26,8000,8,3,3,6,4,"Palearctic","Polar","Moist","Polar Moist Grassland on Tablelands","Palearctic Polar Moist Grassland on Tablelands","Natural",6334,"#BFBFBF66","#789E60FF","#8B6CE0B2",18,4318,"#9c96bc"
"1413","Tablelands","Forest","Sub Tropical Moist",1303,303,1000,1,3,3,4,3,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Forest on Tablelands","Afrotropic Sub Tropical Moist Forest on Tablelands","Natural",4333,"#FCC24E66","#267300FF","#8B6CE0B2",12,3312,"#a6907d"
"1414","Tablelands","Grassland","Boreal Desert",8258,258,8000,8,3,1,1,4,"Palearctic","Boreal","Desert","Boreal Desert Grassland on Tablelands","Palearctic Boreal Desert Grassland on Tablelands","Natural",1134,"#757DD166","#789E60FF","#8B6CE0B2",1,4301,"#7f7cc3"
"1415","Tablelands","Grassland","Sub Tropical Moist",5304,304,5000,5,3,3,4,4,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Grassland on Tablelands","Nearctic Sub Tropical Moist Grassland on Tablelands","Natural",4334,"#FCC24E66","#789E60FF","#8B6CE0B2",12,4312,"#b5978f"
"1416","Tablelands","Cropland","Warm Temperate Moist",8178,178,8000,8,3,3,3,1,"Palearctic","Warm Temperate","Moist","Warm Temperate Moist Cropland on Tablelands","Palearctic Warm Temperate Moist Cropland on Tablelands","Converted",3331,"#72C27566","#B5D99EFF","#8B6CE0B2",9,1309,"#89a2a9"
"1417","Tablelands","Cropland","Warm Temperate Dry",5198,198,5000,5,3,2,3,1,"Nearctic","Warm Temperate","Dry","Warm Temperate Dry Cropland on Tablelands","Nearctic Warm Temperate Dry Cropland on Tablelands","Converted",3231,"#A0D99A66","#B5D99EFF","#8B6CE0B2",8,1308,"#9babb8"
"1418","Tablelands","Cropland","Tropical Desert",8385,385,8000,8,3,1,5,1,"Palearctic","Tropical","Desert","Tropical Desert Cropland on Tablelands","Palearctic Tropical Desert Cropland on Tablelands","Converted",5131,"#CC4C0266","#B5D99EFF","#8B6CE0B2",13,1313,"#ad737b"
"1419","Tablelands","Forest","Warm Temperate Moist",4180,180,4000,4,3,3,3,3,"Indomalayan","Warm Temperate","Moist","Warm Temperate Moist Forest on Tablelands","Indomalayan Warm Temperate Moist Forest on Tablelands","Natural",3333,"#72C27566","#267300FF","#8B6CE0B2",9,3309,"#6f908d"
"1420","Tablelands","Settlement","Tropical Dry",8368,368,8000,8,3,2,5,5,"Palearctic","Tropical","Dry","Tropical Dry Settlement on Tablelands","Palearctic Tropical Dry Settlement on Tablelands","Converted",5235,"#99330366","#8A4343FF","#8B6CE0B2",14,5314,"#904e6b"
"1421","Tablelands","Shrubland","Polar Desert",6423,423,6000,6,3,1,6,2,"Neotropic","Polar","Desert","Polar Desert Shrubland on Tablelands","Neotropic Polar Desert Shrubland on Tablelands","Natural",6132,"#F2F2F266","#A8A800FF","#8B6CE0B2",16,2316,"#b9acbf"
"1422","Tablelands","Settlement","Sub Tropical Moist",1348,348,1000,1,3,3,4,5,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Settlement on Tablelands","Afrotropic Sub Tropical Moist Settlement on Tablelands","Converted",4335,"#FCC24E66","#8A4343FF","#8B6CE0B2",12,5312,"#b88789"
"1423","Tablelands","Grassland","Sub Tropical Dry",6298,298,6000,6,3,2,4,4,"Neotropic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Tablelands","Neotropic Sub Tropical Dry Grassland on Tablelands","Natural",4234,"#FCE30066","#789E60FF","#8B6CE0B2",11,4311,"#b5a56f"
"1424","Tablelands","Cropland","Tropical Dry",3358,358,3000,3,3,2,5,1,"Australasia","Tropical","Dry","Tropical Dry Cropland on Tablelands","Australasia Tropical Dry Cropland on Tablelands","Converted",5231,"#99330366","#B5D99EFF","#8B6CE0B2",14,1314,"#98697c"
"1425","Tablelands","Cropland","Warm Temperate Dry",6198,198,6000,6,3,2,3,1,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Cropland on Tablelands","Neotropic Warm Temperate Dry Cropland on Tablelands","Converted",3231,"#A0D99A66","#B5D99EFF","#8B6CE0B2",8,1308,"#9babb8"
"1426","Tablelands","Grassland","Cool Temperate Dry",6156,156,6000,6,3,2,2,4,"Neotropic","Cool Temperate","Dry","Cool Temperate Dry Grassland on Tablelands","Neotropic Cool Temperate Dry Grassland on Tablelands","Natural",2234,"#238C4666","#789E60FF","#8B6CE0B2",5,4305,"#5e828b"
"1427","Tablelands","Forest","Tropical Moist",4409,409,4000,4,3,3,5,3,"Indomalayan","Tropical","Moist","Tropical Moist Forest on Tablelands","Indomalayan Tropical Moist Forest on Tablelands","Natural",5333,"#66240566","#267300FF","#8B6CE0B2",15,3315,"#6a5060"
